city,title,type,url,local_path,source,depth,status
京都市,"（お知らせ）都市計画局窓口職場における事業者等の申請等受付時間変更について(PDF形式, 125.18KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000255/255271/madoguchi.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000255271.html,3,HTTP_404
京都市,"計画図(PDF形式, 1.11MB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000348/348002/keikakuzu.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000348002.html,4,HTTP_404
京都市,"計画書(PDF形式, 101.99KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000348/348002/keikakusyo.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000348002.html,4,HTTP_404
京都市,"表紙，はじめに，目次(PDF形式, 1.53MB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000115/115733/kyoto_cityplanning_masterplan_cover.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000115733.html,1,HTTP_404
京都市,"第1章　都市計画マスタープランの前提(PDF形式, 2.25MB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000115/115733/kyoto_cityplanning_masterplan_ch1.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000115733.html,1,HTTP_404
京都市,"第2章　都市の動向(PDF形式, 5.33MB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000115/115733/kyoto_cityplanning_masterplan_ch2.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000115733.html,1,HTTP_404
京都市,"第3章　全体構想　～都市の将来像～(PDF形式, 2.45MB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000115/115733/kyoto_cityplanning_masterplan_ch3.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000115733.html,1,HTTP_404
京都市,"第4章　全体構想　～都市計画の方針～(PDF形式, 8.79MB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000115/115733/kyoto_cityplanning_masterplan_ch4.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000115733.html,1,HTTP_404
京都市,"第5章　方面別指針(PDF形式, 6.91MB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000115/115733/kyoto_cityplanning_masterplan_ch5.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000115733.html,1,HTTP_404
京都市,"第6章　地域のまちづくりの推進(PDF形式, 868.36KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000115/115733/kyoto_cityplanning_masterplan_ch6.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000115733.html,1,HTTP_404
京都市,"参考資料(PDF形式, 626.73KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000115/115733/kyoto_cityplanning_masterplan_index.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000115733.html,1,HTTP_404
京都市,"裏表紙(PDF形式, 587.89KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000115/115733/kyoto_cityplanning_masterplan_backcover.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000115733.html,1,HTTP_404
京都市,"概要版(PDF形式, 6.43MB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000115/115733/kyoto_cityplanning_masterplan_outline.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000115733.html,1,HTTP_404
京都市,地域まちづくり構想位置図,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/060415rirekiichi3.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,1　職住共存地区,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_01shokujyukyozon.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,2　横大路地域,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_02yokooji.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,3　らくなん進都,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/050809rakunanchimachi.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,4　大岩街道周辺地域,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_04ooiwakaido.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,5　崇仁地域,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_05shujin.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,6　山ノ内浄水場跡地,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_06yamanouchi.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,7　岡崎地域,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_07okazaki.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,8　久我・久我の杜・羽束師地域,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_08koga.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,9　祇園四条地区,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_09gionshijyo.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,10明倫元学区地区,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_10meirinmotogakku.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,11姉小路界わい地区,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_11aneyakouji.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,12大原地域,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_12ohara.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,13京都駅西部エリア,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/kyoutoekiseibu.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,14京都駅東南部エリア,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/14kousou.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,15京都駅東部エリア,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/15_kyotoeki_toubu.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,16高野東開・西開地区,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/16_takano.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,17北山文化・交流拠点地区,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_17kitayama.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,18鞍馬二ノ瀬町地区,PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/18kuramaninose2.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,表紙(ファイル名:masterplan2-cover.pdf  サイズ:2.82 メガバイト),PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-cover.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,"目次(PDF形式, 144.04KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/060415mokuji.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,"更新履歴、位置図(PDF形式, 435.20KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/060415rirekiichi3.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,1　職住共存地区(ファイル名:masterplan2-mainpart_01shokujyukyozon.pdf  サイズ:2.19 メガバイト),PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_01shokujyukyozon.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,2　横大路地域(ファイル名:masterplan2-mainpart_02yokooji.pdf  サイズ:2.38 メガバイト),PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_02yokooji.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,"3　らくなん進都(PDF形式, 430.22KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/050809rakunanchimachi.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,4　大岩街道周辺地域(ファイル名:masterplan2-mainpart_04ooiwakaido.pdf  サイズ:2.59 メガバイト),PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_04ooiwakaido.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,5　崇仁地域(ファイル名:masterplan2-mainpart_05shujin.pdf  サイズ:2.69 メガバイト),PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_05shujin.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,6　山ノ内浄水場跡地(ファイル名:masterplan2-mainpart_06yamanouchi.pdf  サイズ:2.47 メガバイト),PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_06yamanouchi.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,7　岡崎地域(ファイル名:masterplan2-mainpart_07okazaki.pdf  サイズ:2.57 メガバイト),PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_07okazaki.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,8　久我・久我の杜・羽束師地域(ファイル名:masterplan2-mainpart_08koga.pdf  サイズ:1.92 メガバイト),PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_08koga.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,9　祇園四条地区(ファイル名:masterplan2-mainpart_09gionshijyo.pdf  サイズ:317.45 キロバイト),PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_09gionshijyo.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,"10　明倫元学区地区(PDF形式, 307.85KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_10meirinmotogakku.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,"11　姉小路界わい地区(PDF形式, 326.20KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_11aneyakouji.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,"12　大原地域(PDF形式, 299.82KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_12ohara.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,"13　京都駅西部エリア(PDF形式, 322.40KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/kyoutoekiseibu.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,"14　京都駅東南部エリア(PDF形式, 408.63KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/14kousou.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,"15　京都駅東部エリア(PDF形式, 270.82KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/15_kyotoeki_toubu.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,"16　高野東開・西開地区(PDF形式, 611.73KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/16_takano.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,"17　北山文化・交流拠点地区(PDF形式, 435.98KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-mainpart_17kitayama.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,"18　鞍馬二ノ瀬町地区(PDF形式, 377.45KB)",PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/18kuramaninose2.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,裏表紙(ファイル名:masterplan2-backcover.pdf  サイズ:431.03 キロバイト),PDF,https://www.city.kyoto.lg.jp/tokei/page/cmsfiles/contents/0000151/151614/masterplan2-backcover.pdf,,https://www.city.kyoto.lg.jp/tokei/page/0000151614.html,2,HTTP_404
京都市,"議事次第(PDF形式, 62KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274448/0-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274448.html,3,HTTP_404
京都市,"委員名簿(PDF形式, 77KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274448/0-1.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274448.html,3,HTTP_404
京都市,"議事運営資料(PDF形式, 65KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274448/0-2.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274448.html,3,HTTP_404
京都市,"（資料1－1）京都市都市計画マスタープランについて(PDF形式, 208KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274448/1-1.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274448.html,3,HTTP_404
京都市,"（資料1－2）京都市都市計画マスタープランの見直しについて(PDF形式, 116KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274448/1-2.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274448.html,3,HTTP_404
京都市,"（資料1－3）京都市都市計画マスタープランの見直しの趣旨(PDF形式, 437KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274448/1-3.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274448.html,3,HTTP_404
京都市,"（資料1－4）都市計画マスタープラン部会の流れ(PDF形式, 284KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274448/1-4.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274448.html,3,HTTP_404
京都市,"（資料2－1）京都市や都市計画に関連する動向(PDF形式, 6.43MB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274448/2-1.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274448.html,3,HTTP_404
京都市,"（資料2－2）現行「都市マス」策定前後での時代変化(PDF形式, 544KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274448/2-2.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274448.html,3,HTTP_404
京都市,"（資料3）京都市都市計画マスタープラン見直しの視点について(PDF形式, 722KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274448/3.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274448.html,3,HTTP_404
京都市,"（資料4）京都市都市計画マスタープランの見直しスケジュール(PDF形式, 48KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274448/4.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274448.html,3,HTTP_404
京都市,"（参考資料1）時代の潮流（現行「都市マス」以降）の概略(PDF形式, 882KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274448/sankou1.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274448.html,3,HTTP_404
京都市,"（参考資料2）次期基本計画検討に当たってのキーワード(PDF形式, 581KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274448/sankou2.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274448.html,3,HTTP_404
京都市,"会議録(PDF形式, 736KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274448/kaigiroku_1.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274448.html,3,HTTP_404
京都市,"議事次第(PDF形式, 58KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274919/2-0-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274919.html,3,HTTP_404
京都市,"委員名簿(PDF形式, 77KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274919/2-0-1.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274919.html,3,HTTP_404
京都市,"（資料1）第1回部会を踏まえて(PDF形式, 512KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274919/2-1-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274919.html,3,HTTP_404
京都市,"（資料2）京都市や都市計画に関連する動向（第2回部会用）(PDF形式, 8.66MB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274919/2-2-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274919.html,3,HTTP_404
京都市,"（資料3）都市の将来像・都市計画の方針の拡充について(PDF形式, 653KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274919/2-3-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274919.html,3,HTTP_404
京都市,"（資料4）方面別の指針・政策ブリッジの検討について(PDF形式, 1.05MB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274919/2-4-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274919.html,3,HTTP_404
京都市,"（資料5）今後のスケジュール（想定）(PDF形式, 47KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274919/2-5-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274919.html,3,HTTP_404
京都市,"（参考資料1-1）都市マス策定後の主な取組（一覧）(PDF形式, 300KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274919/sankou2-1-1.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274919.html,3,HTTP_404
京都市,"（参考資料1-2）都市マス策定後の主な取組（各施策の概要）(PDF形式, 388KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274919/sankou2-1-2.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274919.html,3,HTTP_404
京都市,"（参考資料2）都市マス部会の流れ（想定）(PDF形式, 284KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274919/sankou2-2-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274919.html,3,HTTP_404
京都市,"（参考資料3）資料編(PDF形式, 6.43MB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274919/sankou2-3-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274919.html,3,HTTP_404
京都市,"会議録(PDF形式, 661KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000274/274919/kaigiroku2.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000274919.html,3,HTTP_404
京都市,"議事次第(PDF形式, 68KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000278/278204/3-0-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000278204.html,3,HTTP_404
京都市,"委員名簿(PDF形式, 77KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000278/278204/3-0-1.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000278204.html,3,HTTP_404
京都市,"（資料1）第2回部会までを踏まえた都市マスの拡充の方向性(PDF形式, 639KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000278/278204/3-1-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000278204.html,3,HTTP_404
京都市,"（資料2－1）論点➀　新たな時代の「職住共存・職住近接」(PDF形式, 631KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000278/278204/3-2-1.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000278204.html,3,HTTP_404
京都市,"（資料2－2）論点➁　広域的な視点と「都市圏」(PDF形式, 537KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000278/278204/3-2-2.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000278204.html,3,HTTP_404
京都市,"（資料2－3）論点➂　これからの「暮らしと営み」に対応したまちづくり(PDF形式, 1005KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000278/278204/3-2-3.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000278204.html,3,HTTP_404
京都市,"（資料3－1）方面別指針の検討(PDF形式, 657KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000278/278204/3-3-1.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000278204.html,3,HTTP_404
京都市,"（資料3－2）方面別指針のイメージ（検討ベース資料）(PDF形式, 920KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000278/278204/3-3-2.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000278204.html,3,HTTP_404
京都市,"（資料3－3）方面別指針の検討用関係データ(PDF形式, 2.56MB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000278/278204/3-3-3.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000278204.html,3,HTTP_404
京都市,"（資料4）今後のスケジュール（想定）(PDF形式, 47KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000278/278204/3-4-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000278204.html,3,HTTP_404
京都市,"（参考資料1）資料編(PDF形式, 6.81MB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000278/278204/sankou3-1-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000278204.html,3,HTTP_404
京都市,"（参考資料2）京都都市計画区域マスタープラン（付図）(PDF形式, 284KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000278/278204/sankou3-2-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000278204.html,3,HTTP_404
京都市,"（参考資料3）都市マス部会の流れ（想定）(PDF形式, 284KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000278/278204/sankou3-3-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000278204.html,3,HTTP_404
京都市,"会議録(PDF形式, 772KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000278/278204/kaigiroku3.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000278204.html,3,HTTP_404
京都市,"議事次第(PDF形式, 80KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000282/282556/4-0-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000282556.html,3,HTTP_404
京都市,"委員名簿(PDF形式, 76KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000282/282556/4-0-1.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000282556.html,3,HTTP_404
京都市,"（資料1）主な御意見の趣旨(PDF形式, 611KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000282/282556/4-1-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000282556.html,3,HTTP_404
京都市,"（資料2）これまでの議論を踏まえた都市マスの拡充の方向性（検討の流れと全体像）(PDF形式, 852KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000282/282556/4-2-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000282556.html,3,HTTP_404
京都市,"（資料3）都市の将来像の拡充（現行都市マス　第3章関係）(PDF形式, 621KB)",PDF,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/cmsfiles/contents/0000282/282556/4-3-0.pdf,,https://www.city.kyoto.lg.jp/templates/shingikai_kekka/tokei/0000282556.html,3,HTTP_404
